GEOID,sovi,rank
g18159,-0.584479121634477,1908.0
g18161,-1.8533698409543842,2441.0
g18163,0.7201498914190168,1179.0
g18165,0.8548656707214075,1108.0
g18167,-0.27943864450951317,1745.0
g18169,1.6400043643475302,750.0
g18171,-2.7859736196390203,2703.0
g18173,-3.439059033433958,2848.0
g18175,-1.7836840550381317,2423.0
g18177,2.6689297488009176,404.0
g18179,-0.8666995285384387,2047.0
g18181,-0.43139962788981984,1830.0
g18183,-3.1897071846680984,2800.0
g19001,0.2724529502417432,1433.0
g19003,1.6350400960691371,751.0
g19005,0.8394270791141519,1118.0
g19007,1.5655808034773977,779.0
g19009,2.5139216429202693,435.0
g19011,-2.108267065058279,2524.0
g19013,-0.05711364441717803,1610.0
g19015,-1.6492263264871085,2371.0
g19017,-1.7188466943977145,2397.0
g19019,-1.9496667460380028,2474.0
g19021,1.1840561811210621,943.0
g19023,0.5063517131865964,1303.0
g19025,2.57402569466016,422.0
g19027,1.5074487714937177,811.0
g19029,1.5846637306716473,771.0
g19031,-1.2178965974414486,2212.0
g19033,0.8958502705859663,1080.0
g19035,0.6666816809320588,1211.0
g19037,-1.5604050171697794,2341.0
g19039,1.526100420808509,802.0
g19041,0.2653283005793874,1438.0
g19043,0.4902473173877442,1313.0
g19045,-0.16066246930395178,1675.0
g19047,1.4513525001120644,824.0
g19049,-5.41292865548913,3049.0
g19051,-0.13019851523901665,1653.0
g19053,0.8987768578676919,1077.0
g19055,-1.595406313218787,2356.0
g19057,1.309644744851403,892.0
g19059,-0.2993305126107735,1756.0
g19061,-0.5741250781061873,1903.0
g19063,0.3310031068363639,1406.0
g19065,0.45477679432281004,1338.0
g19067,1.111892392383269,980.0
g19069,1.022261417024992,1024.0
g19071,0.3684842861753794,1383.0
g19073,0.4879787333473041,1315.0
g19075,-1.6272298447240923,2367.0
g19077,-0.2313836241060413,1713.0
g19079,-0.13684198964133965,1659.0
g19081,-0.359697053188327,1793.0
g19083,0.43836148866609925,1343.0
g19085,-0.13646518203031088,1658.0
g19087,-0.03105306871847302,1591.0
g19089,0.7195214019385108,1180.0
g19091,0.28111005762565067,1428.0
g19093,0.7312648647991875,1174.0
g19095,-1.4895012946874693,2318.0
g19097,-0.44228312706570516,1841.0
g19099,-0.7630401479657544,1998.0
g19101,-2.821236448900934,2713.0
g19103,-3.8005884562200745,2911.0
g19105,-1.1149949074888459,2158.0
g19107,1.048610639215354,1009.0
g19109,0.4856221941030696,1317.0
g19111,0.6522253829099329,1220.0
g19113,-2.6025458557294754,2657.0
g19115,-0.03404802210130242,1594.0
g19117,0.7736672603461364,1151.0
g19119,-1.0555084810289965,2127.0
g19121,-2.98121119776482,2745.0
g19123,-1.130545567462434,2165.0
g19125,-1.7017077383567867,2391.0
g19127,1.3347192191758122,879.0
g19129,-2.5948265721667876,2654.0
g19131,0.3675715847973545,1384.0
g19133,2.9099033355858914,344.0
g19135,-1.4836850211265067,2316.0
g19137,2.3081546419495953,487.0
g19139,-0.2997590204099214,1757.0
g19141,0.5530047971568899,1276.0
g19143,0.29147482609021,1425.0
g19145,0.8582975114359059,1105.0
g19147,1.2196002889341364,923.0
g19149,-1.631782382664734,2368.0
g19151,1.59917721867416,760.0
g19153,-2.3111778802707255,2575.0
g19155,0.10345503058109151,1521.0
g19157,0.9327344864797367,1062.0
g19159,2.6865067655415635,398.0
g19161,1.1845373740042722,942.0
g19163,-1.8796650459221302,2453.0
g19165,0.6275630596265427,1227.0
g19167,-2.239754687843615,2558.0
g19169,-4.57472115633437,2988.0
g19171,1.944466732433514,613.0
g19173,2.16753541220752,533.0
g19175,0.8631718219840394,1101.0
g19177,0.6098950833678363,1237.0
g19179,1.3733606880187588,861.0
g19181,-2.378237267743998,2591.0
g19183,0.07056810083495879,1543.0
g19185,2.0409130215630253,577.0
g19187,0.4733602181594816,1326.0
g19189,0.09451976717637933,1525.0
g19191,-1.0421236095849484,2119.0
g19193,0.4193628530120548,1352.0
g19195,-0.6560398944614544,1940.0
g19197,1.6475675594438235,741.0
g20001,1.396785707834312,854.0
g20003,0.6236828096789785,1229.0
g20005,0.8095298434241236,1134.0
g20007,-0.3492774046892455,1787.0
g20009,0.7504669249702726,1166.0
g20011,1.6194220004269528,754.0
g20013,4.031226918191985,189.0
g20015,-3.12678666664231,2786.0
g20017,2.489545742782118,439.0
g20019,3.364839121765523,274.0
g20021,1.0458089823743535,1011.0
g20023,3.1237741475066967,313.0
g20025,3.56874417262411,247.0
g20027,0.04708592115270527,1554.0
g20029,3.7881688285183723,222.0
g20031,0.2999903351778208,1420.0
g20033,2.7738484893391737,380.0
g20035,0.880096251103349,1093.0
g20037,0.21165871127124136,1461.0
g20039,4.265199438467817,165.0
g20041,-0.23864010593621698,1716.0
g20043,-1.6782471362513156,2385.0
g20045,-3.173938320746828,2794.0
g20047,-0.6855436690344894,1957.0
g20049,2.8415854432484213,362.0
g20051,-1.2788252148129589,2242.0
g20053,-0.9201297973114582,2073.0
g20055,0.2400904028032116,1447.0
g20057,1.034183591438738,1019.0
g20059,-0.8994197856051098,2062.0
g20061,-1.8492805095900644,2440.0
g20063,-0.2639856236350419,1736.0
g20065,1.0570681838392841,1006.0
g20067,-1.0231726567714177,2106.0
g20069,-0.9596244989311857,2086.0
g20071,2.802644267846171,371.0
g20073,2.9330614471968524,336.0
g20075,-0.6581170702702033,1941.0
g20077,2.0050349955995643,588.0
g20079,0.8652721989734491,1100.0
g20081,-1.6121409082044704,2360.0
g20083,-2.002956035948339,2489.0
g20085,-0.22618239592252465,1707.0
g20087,-3.0721664390494654,2773.0
g20089,1.7455007259257826,698.0
g20091,-5.314727475937367,3042.0
g20093,-2.1611097601206017,2540.0
g20095,-0.23050273612097072,1712.0
g20097,0.11386811607800529,1518.0
g20099,1.5713505941614043,777.0
g20101,-0.4317086610554868,1832.0
g20103,-3.599158042549644,2870.0
g20105,1.4922001152710536,813.0
g20107,-2.305472002831041,2573.0
g20109,0.6585944543613962,1218.0
g20111,1.7051126821465048,720.0
g20113,-0.4034116427822889,1818.0
g20115,0.8696792541654109,1098.0
g20117,1.016865999471856,1028.0
g20119,0.7233468735714426,1176.0
g20121,-3.093394815906607,2780.0
g20123,0.1437520698200052,1495.0
g20125,2.099595078069221,550.0
g20127,0.7155359302448963,1186.0
g20129,1.021501561299654,1026.0
g20131,1.7154125493420342,712.0
g20133,1.7123564699038782,714.0
g20135,3.169193031271162,308.0
g20137,-1.1485959817237434,2174.0
g20139,-0.8117238223691956,2019.0
g20141,2.207420738711536,521.0
g20143,-2.6222404994153825,2662.0
g20145,-1.8765289070910032,2450.0
g20147,1.1679519578904354,951.0
g20149,-3.3556403885430006,2833.0
g20151,-0.08121908389919807,1622.0
g20153,2.241131076666381,510.0
g20155,0.7967605585326905,1141.0
g20157,2.3491371174751547,473.0
g20159,1.2583860056326592,911.0
g20161,-3.8255423824213395,2913.0
g20163,1.2082376751056976,927.0
g20165,1.8017642337922866,676.0
g20167,0.406551076306388,1361.0
g20169,-0.05371012223914118,1607.0
g20171,-0.3826912300232229,1802.0
g20173,-1.2574066588832031,2236.0
g20175,1.8311208683484184,657.0
g20177,1.1655958998057694,954.0
g20179,-0.19219580790063773,1690.0
g20181,1.562512160231849,782.0
g20183,3.602057081746646,243.0
g20185,2.0960972744580237,552.0
g20187,0.12350210319364852,1509.0
g20189,-0.7302497728643642,1982.0
g20191,-0.6610028794257765,1942.0
g20193,-0.672224890284782,1949.0
g20195,0.6326638703199094,1225.0
g20197,-2.2088045759163055,2551.0
g20199,-1.0381932312907023,2115.0
g20201,0.5405986369212231,1284.0
g20203,-1.3702299412952192,2271.0
g20205,2.367234906063314,469.0
g20207,2.4313443605272935,450.0
g20209,3.0566955188831972,322.0
g21001,0.35276178375847245,1395.0
g21003,-0.21486606594591662,1701.0
g21005,-2.164533219000795,2541.0
g21007,-1.9686864079592155,2480.0
g21009,0.8907743747275902,1086.0
g21011,-0.8029735087531753,2014.0
g21013,3.4676171590722467,264.0
g21015,-4.712388990502541,3000.0
g21017,1.4007297049641667,851.0
g21019,0.011518836261496301,1574.0
g21021,0.8813380785076013,1091.0
g21023,-1.632759641414132,2369.0
g21025,2.99303185758896,327.0
g21027,-1.0968772915145606,2147.0
g21029,-3.7158851881890382,2891.0
g21031,-1.7269149458558106,2399.0
g21033,1.9233057843646966,623.0
g21035,-0.190514702294455,1687.0
g21037,-1.5392076099563399,2336.0
g21039,0.8553923018066496,1107.0
g21041,0.5718119843824936,1260.0
g21043,-1.2262628486870832,2217.0
g21045,1.0947579518568038,990.0
g21047,-0.2282871765297979,1708.0
g21049,-0.972996619579537,2090.0
g21051,-0.3202931045045747,1768.0
g21053,0.8424030280554966,1115.0
g21055,0.4821789771297508,1320.0
g21057,2.91734993731214,339.0
g21059,0.0678212680035728,1546.0
g21061,-1.0398301725220807,2117.0
g21063,0.8913785603161362,1085.0
g21065,1.4508026345625944,825.0
g21067,-1.5350682013495947,2335.0
g21069,-2.039477758675775,2503.0
g21071,1.3171274084257745,889.0
g21073,-0.34642332414994326,1783.0
g21075,-0.13499843947261658,1656.0
g21077,-1.2102946113954776,2211.0
g21079,-1.6625031536415493,2380.0
g21081,-2.632535953906993,2665.0
g21083,0.17208621087778408,1477.0
g21085,-0.6797388229827341,1953.0
g21087,1.1484984817614743,965.0
g21089,0.39618492786414494,1366.0
g21091,-2.2904097325005393,2567.0
g21093,-1.8678016134232642,2447.0
g21095,1.3019097900984709,895.0
g21097,0.5579365613959325,1272.0
g21099,0.1005320097921778,1522.0
g21101,0.0954086550710147,1524.0
g21103,-0.4571367830709643,1851.0
g21105,3.9405248287443877,198.0
g21107,0.7387991170988281,1173.0
g21109,0.6136869750461613,1234.0
g21111,0.11784709288637751,1516.0
g21113,-1.2506912643893175,2233.0
g21115,-0.8440290619015756,2034.0
g21117,-2.0034927901975745,2490.0
g21119,-0.044020101700490866,1600.0
g21121,2.4883545571231465,440.0
g21123,-1.6833846898898188,2387.0
g21125,-0.9573085354423692,2085.0
g21127,1.0378762168489164,1017.0
g21129,-1.9792204595227196,2481.0
g21131,0.3425231460202771,1397.0
g21133,-0.15974949050065046,1674.0
g21135,1.004068035453542,1032.0
g21137,0.17067211194285237,1479.0
g21139,0.819178303038792,1130.0
g21141,-0.6650080355414785,1944.0
g21143,-0.5141517375317813,1878.0
g21145,0.8417893945757614,1116.0
g21147,-1.092158953924282,2144.0
g21149,0.5425321426348093,1282.0
g21151,-0.4959267358681392,1864.0
g21153,0.6656103999780223,1212.0
g21155,-1.6270912655278738,2366.0
g21157,0.8407518758769524,1117.0
g21159,1.1934621576359765,939.0
g21161,1.5979178589888092,762.0
g21163,-3.4916532799280726,2854.0
g21165,2.5930124548767557,419.0
g21167,0.3898550745468693,1370.0
g21169,-1.6126266254795107,2361.0
g21171,0.6028518217773791,1243.0
g21173,-0.5365225559498946,1891.0
g21175,-2.2732889410314248,2563.0
g21177,-0.5081324508066372,1873.0
g21179,-2.052768409463904,2507.0
g21181,0.6598601328314716,1216.0
g21183,0.0035818537873586465,1578.0
g21185,-7.634418648121916,3122.0
g21187,-1.576745752905119,2349.0
g21189,5.6108314351163155,97.0
g21191,-2.3182274220429595,2577.0
g21193,0.40792645897817215,1359.0
g21195,-0.46907886856660586,1856.0
g21197,1.757074735449377,695.0
g21199,0.8333677274083243,1123.0
g21201,0.4215887263074092,1351.0
g21203,1.232710681566387,917.0
g21205,0.5833297575789883,1253.0
g21207,0.9452007468550288,1055.0
g21209,-3.378981309053448,2837.0
g21211,-1.080575928047797,2139.0
g21213,-0.04565387347182548,1602.0
g21215,-4.990843852648634,3022.0
g21217,1.7080555527552401,716.0
g21219,-0.3466763555278898,1784.0
g21221,-0.6973694685480197,1964.0
g21223,-3.854245910081684,2918.0
g21225,-0.9124851528958716,2069.0
g21227,-1.1864785290867217,2194.0
g21229,-1.1652589915070029,2179.0
g21231,0.9220509108475112,1067.0
g21233,-1.2277482337096675,2220.0
g21235,2.1605060349491336,534.0
g21237,5.486797243957972,103.0
g21239,-3.206201578922148,2802.0
g22001,0.3760999365896389,1380.0
g22003,-1.2648875709339484,2238.0
g22005,-5.6333901018911785,3060.0
g22007,-2.3676475313474663,2586.0
g22009,2.6101189892297496,415.0
g22011,-2.9890454705234957,2747.0
g22013,3.516858410599184,254.0
g22015,-1.7473448889642937,2408.0
g22017,1.7416207750962949,700.0
g22019,-1.0107171586791037,2102.0
g22021,-0.9542230875787872,2084.0
g22023,-5.82940437783544,3075.0
g22025,-1.4375886216955056,2302.0
g22027,0.4491277683874526,1341.0
g22029,2.8977314612597738,346.0
g22031,1.4499774466999567,827.0
g22033,-1.286170286873048,2245.0
g22035,5.73857542981542,91.0
g22037,-0.7938564648807971,2008.0
g22039,1.1951318279462448,937.0
g22041,2.619762623539336,411.0
g22043,-3.113441994618325,2782.0
g22045,-0.33075040197078454,1773.0
g22047,-2.017703270004894,2496.0
g22049,0.2959215528502469,1423.0
g22051,0.13681942588652962,1497.0
g22053,-0.9036088143850254,2067.0
g22055,-2.519686922996629,2628.0
g22057,-1.795725756106712,2428.0
g22059,-2.379357652526718,2592.0
g22061,0.5409740481755585,1283.0
g22063,-4.70874213060176,2999.0
g22065,2.0563523220731277,568.0
g22067,3.7751482378245864,226.0
g22069,1.5770771395824403,775.0
g22071,1.936152765398267,617.0
g22073,0.5032156090890145,1306.0
g22075,-4.529913008136292,2983.0
g22077,-0.6133580221664858,1924.0
g22079,1.2249389987446082,919.0
g22081,0.6967827957597517,1195.0
g22083,1.5078597366638076,810.0
g22085,-0.385273215478219,1805.0
g22087,-2.05203094088595,2506.0
g22089,-3.8730883184492595,2919.0
g22091,1.7941384658710218,680.0
g22093,-0.8504003756183834,2042.0
g22095,-0.9187097839929056,2072.0
g22097,1.7151101828308872,713.0
g22099,-0.7921588093560626,2005.0
g22101,-0.24414627523560828,1720.0
g22103,-3.7958536268702385,2908.0
g22105,-1.0347982172837855,2113.0
g22107,5.699093856507152,93.0
g22109,-2.347399531337545,2585.0
g22111,-0.2049892100056243,1696.0
g22113,-1.7376268677224034,2405.0
g22115,-2.662252012657895,2676.0
g22117,2.265270051085586,502.0
g22119,1.1483760728882901,966.0
g22121,-2.1598843353634263,2539.0
g22123,1.7880633403096022,683.0
g22125,-9.449578466088735,3138.0
g22127,-0.13587305472915245,1657.0
g23001,-0.21703218210718456,1703.0
g23003,2.269049565077645,499.0
g23005,-1.7823501663633554,2420.0
g23007,1.9585163264150682,605.0
g23009,0.2655819463675555,1437.0
g23011,-0.1266647710878377,1650.0
g23013,0.3291804889537806,1407.0
g23015,0.10389571389405294,1520.0
g23017,0.8917904722381282,1084.0
g23019,-0.22963866384839515,1710.0
g23021,2.1846304190853636,527.0
g23023,-1.292323757050983,2251.0
g23025,0.3159244078575566,1412.0
g23027,0.14286306890060896,1496.0
g23029,2.7430881359985797,386.0
g23031,-1.263745272131532,2237.0
g24001,1.4953908899009323,812.0
g24003,-6.004344645399929,3084.0
g24005,-1.900452642695311,2457.0
g24009,-6.29765369117306,3098.0
g24011,-0.8096630576768464,2018.0
g24013,-4.99115659557569,3023.0
g24015,-3.2868279495446204,2817.0
g24017,-5.781842835329565,3071.0
g24019,1.797526267274518,679.0
g24021,-5.4424336864284495,3052.0
g24023,0.1911524134559211,1467.0
g24025,-4.838182968271203,3008.0
g24027,-9.284888225160781,3137.0
g24029,2.348024496235849,476.0
g24031,-4.909568380223108,3013.0
g24033,-1.8142197039882026,2432.0
g24035,-4.95536383693913,3020.0
g24037,-5.695603491797424,3064.0
g24039,0.26096576767592194,1440.0
g24041,1.1827834042626233,945.0
g24043,-1.4291010790344052,2298.0
g24045,0.48392010253342455,1318.0
g24047,1.3308028816501183,883.0
g24510,4.896286332202445,128.0
g25001,1.3442116044071253,875.0
g25003,2.432760931397885,449.0
g25005,0.8112815441684089,1132.0
g25007,-1.3248836583109431,2258.0
g25009,-0.3747942673779787,1800.0
g25011,-0.8135862554606343,2021.0
g25013,3.365150927797735,273.0
g25015,-1.6547202114658188,2374.0
g25017,-4.3612055300283545,2965.0
g25019,-6.081979328677039,3088.0
g25021,-4.522018507876325,2982.0
g25023,-2.6830981328924066,2681.0
g25025,4.270158419737465,163.0
g25027,-1.7285869467271993,2401.0
g26001,5.211080330230912,118.0
g26003,1.9521828080646308,610.0
g26005,-2.394545929173045,2600.0
g26007,1.2154832546386838,925.0
g26009,1.911368146531477,628.0
g26011,1.8152262337282654,666.0
g26013,2.7331442212713037,388.0
g26015,-3.0698432986485313,2771.0
g26017,1.0802377248327166,993.0
g26019,1.954664146043549,609.0
g26021,1.2355627022099647,915.0
g26023,-1.0479133034305366,2123.0
g26025,1.1501165958861503,964.0
g26027,-1.2234604733863097,2213.0
g26029,0.09405286995599771,1528.0
g26031,2.4658754555349542,444.0
g26033,0.412165573833544,1355.0
g26035,3.1700681542455458,307.0
g26037,-2.67784703191824,2680.0
g26039,2.496560785974607,437.0
g26041,1.6856092299908503,729.0
g26043,0.3805295002713187,1378.0
g26045,-1.500755554279186,2322.0
g26047,-0.2381077812034853,1715.0
g26049,1.16026578555774,957.0
g26051,1.9041890414378688,630.0
g26053,3.311851191397472,284.0
g26055,-1.1619492273176424,2177.0
g26057,0.046361065009601465,1555.0
g26059,-0.613665830480677,1925.0
g26061,-0.2667824454338976,1739.0
g26063,1.582510532329396,773.0
g26065,-0.4511160247260788,1848.0
g26067,-3.0269699433578126,2760.0
g26069,5.404819473951879,109.0
g26071,5.495164221943932,102.0
g26073,1.127793712700233,972.0
g26075,-0.4647045198932346,1854.0
g26077,-1.0549805494732265,2126.0
g26079,0.49806867396930776,1309.0
g26081,-1.4756527489307631,2314.0
g26083,2.79212408165802,376.0
g26085,5.089722361650155,122.0
g26087,-3.0643526584070155,2769.0
g26089,0.5717873797094122,1261.0
g26091,-0.1393867884576354,1660.0
g26093,-5.500960943515185,3055.0
g26095,1.0420659097570057,1014.0
g26097,5.228032924788913,116.0
g26099,-0.9892528086769347,2095.0
g26101,1.6441561293300904,745.0
g26103,0.14920893329884288,1493.0
g26105,1.8672039630984187,640.0
g26107,-0.08185779434711254,1623.0
g26109,1.1006534659732292,985.0
g26111,-2.747422491114806,2696.0
g26113,-0.34794876068675673,1785.0
g26115,-1.8811899306904571,2455.0
g26117,-1.8744659362007483,2449.0
g26119,5.332717757369576,111.0
g26121,0.7499011895478107,1167.0
g26123,-1.0000387436422478,2098.0
g26125,-3.7837766623608955,2904.0
g26127,1.74968079309195,697.0
g26129,4.692558548230177,136.0
g26131,3.8598870857559904,213.0
g26133,0.45593051725010103,1336.0
g26135,4.549618122586133,145.0
g26137,0.3336184458389142,1405.0
g26139,-3.256403078698451,2809.0
g26141,2.7970940785054674,373.0
g26143,5.5105080689739765,100.0
g26145,1.9870434208843528,594.0
g26147,-0.7261747065999515,1980.0
g26149,-0.9230256094146756,2075.0
g26151,-0.2667171043936504,1738.0
g26153,4.474757958157218,149.0
g26155,-0.6969991858547556,1963.0
g26157,0.3450801233080539,1396.0
g26159,0.38382746993531974,1376.0
g26161,-3.9783868057031997,2931.0
g26163,2.3693192822855442,468.0
g26165,-0.2343538320836227,1714.0
g27001,3.7590951699180315,227.0
g27003,-4.948172511680794,3018.0
g27005,0.20891483166642377,1462.0
g27007,1.4281158266799607,837.0
g27009,-1.4268642414911026,2297.0
g27011,3.6268937805304846,241.0
g27013,-2.051636835196752,2505.0
g27015,-0.05462985796550068,1608.0
g27017,-0.8631783199565586,2046.0
g27019,-6.855848174078535,3110.0
g27021,1.8751355062977193,638.0
g27023,0.7172078332276546,1184.0
g27025,-4.557530346399451,2987.0
g27027,-1.136931319407922,2170.0
g27029,1.5492057247799111,789.0
g27031,2.3885594579563216,461.0
g27033,2.085479655102114,556.0
g27035,0.4158543317338953,1353.0
g27037,-4.78214282912773,3006.0
g27039,-3.0906812811483246,2779.0
g27041,-0.5844986303989539,1909.0
g27043,1.0744353994959432,998.0
g27045,0.9235627721415344,1066.0
g27047,1.8879568264620112,634.0
g27049,-1.2335945186285104,2223.0
g27051,2.028031697071462,582.0
g27053,-3.0466067510050037,2763.0
g27055,-0.3864962512652719,1806.0
g27057,0.40891669133586717,1358.0
g27059,-3.3421295436045297,2831.0
g27061,0.7181913591118283,1182.0
g27063,-0.9772665253862637,2092.0
g27065,-1.1117437970201987,2157.0
g27067,0.03315297950594287,1564.0
g27069,0.6881821626686706,1200.0
g27071,1.3258167534193346,884.0
g27073,0.5335194445337305,1288.0
g27075,2.5367380799476824,431.0
g27077,-1.6831675700421542,2386.0
g27079,-2.1387709583179197,2532.0
g27081,1.8735298120843122,639.0
g27083,-0.8000409750413104,2012.0
g27085,-2.095947848336728,2522.0
g27087,7.928450535956969,41.0
g27089,-1.6681962178812308,2383.0
g27091,0.23737150818030672,1450.0
g27093,-2.0718097629518835,2514.0
g27095,0.21629231343728916,1457.0
g27097,-0.7696438298673568,2000.0
g27099,1.1949187946367965,938.0
g27101,0.8846289286106122,1089.0
g27103,-2.7850255668786903,2702.0
g27105,2.062801683072323,566.0
g27107,2.190920234690033,525.0
g27109,-2.8562945636817085,2722.0
g27111,0.831103861400087,1124.0
g27113,-1.186119839433807,2193.0
g27115,-0.5786867663391744,1904.0
g27117,2.553652701059762,427.0
g27119,0.5477647491742181,1279.0
g27121,-0.14059534827763775,1661.0
g27123,-0.3323393419620304,1774.0
g27125,-1.3832855189630244,2276.0
g27127,0.6995795757978158,1191.0
g27129,0.3978575124474314,1365.0
g27131,-2.1343956599186646,2531.0
g27133,1.1156956559871682,978.0
g27135,-3.083656890526063,2776.0
g27137,0.7650176215568227,1157.0
g27139,-6.525927317198467,3104.0
g27141,-5.512183858573347,3056.0
g27143,-0.8194226158132335,2024.0
g27145,-2.337131513733334,2583.0
g27147,-1.5797264711793675,2350.0
g27149,-1.3150889869269844,2256.0
g27151,0.5565202400071088,1273.0
g27153,-0.3884950296929009,1809.0
g27155,2.408903791581393,456.0
g27157,-1.3896030343335362,2278.0
g27159,2.122071007209937,542.0
g27161,-1.4067064668658427,2284.0
g27163,-5.990211079701308,3082.0
g27165,1.4155223049513967,842.0
g27167,-0.8194035833438942,2023.0
g27169,-0.9746368437628337,2091.0
g27171,-5.183864707756861,3033.0
g27173,0.9255779820826662,1064.0
g28001,2.468505894957329,443.0
g28003,0.08827199453308454,1532.0
g28005,1.3330733276932276,880.0
g28007,2.3822150909804765,463.0
g28009,-1.295022847668093,2252.0
g28011,3.996600279052052,193.0
g28013,2.209769755764453,520.0
g28015,0.023534185128438523,1566.0
g28017,1.778147250790707,688.0
g28019,1.761213326640559,692.0
g28021,3.344969944950634,279.0
g28023,-0.26324690183981114,1732.0
g28025,1.1230737093583882,973.0
g28027,6.645722126874622,63.0
g28029,-0.43128727756976115,1829.0
g28031,-0.0976595358707053,1631.0
g28033,-3.44134407128718,2849.0
g28035,0.16299679114870436,1484.0
g28037,-0.5185229621912126,1880.0
g28039,-4.931705610147835,3015.0
g28041,-5.283857549528555,3041.0
g28043,1.4253602938474437,838.0
g28045,-1.4566808729519107,2307.0
g28047,-0.32494633795235406,1769.0
g28049,1.3384279046112104,877.0
g28051,4.267130024211349,164.0
g28053,6.261860245170757,72.0
g28055,-2.855951814931079,2721.0
g28057,-2.3252429689426233,2579.0
g28059,-1.783387187778597,2421.0
g28061,0.04796484500988929,1553.0
g28063,4.325764224086374,159.0
g28065,0.6117303843293334,1235.0
g28067,-0.738604923790237,1987.0
g28069,3.5670678506373914,249.0
g28071,-2.6623510751109514,2677.0
g28073,-3.8855219749165815,2920.0
g28075,0.9867867123686963,1037.0
g28077,-1.8604162185723627,2442.0
g28079,0.5590384707721185,1269.0
g28081,-0.36515935336443206,1797.0
g28083,5.640950856296957,95.0
g28085,-0.6313323675233458,1933.0
g28087,0.7785158277093156,1148.0
g28089,-4.495728888458765,2978.0
g28091,0.5475113346487388,1280.0
g28093,-0.3933370847147708,1813.0
g28095,0.5075046262796405,1301.0
g28097,2.383143952949717,462.0
g28099,3.4547820299752408,266.0
g28101,0.38495482297228395,1374.0
g28103,3.3021560853072405,286.0
g28105,-1.9021412857763111,2459.0
g28107,0.47816102924291615,1323.0
g28109,-1.5998354711716578,2357.0
g28111,-2.3934492739790603,2599.0
g28113,1.1829176119952414,944.0
g28115,-1.390195712941507,2279.0
g28117,0.12345755879988629,1510.0
g28119,4.381012806422289,154.0
g28121,-3.5406023750929423,2860.0
g28123,0.13497530294858828,1499.0
g28125,8.075502853676674,39.0
g28127,0.2384038409370388,1449.0
g28129,-1.17807962256115,2188.0
g28131,-2.6102749391997966,2660.0
g28133,1.5742134496915232,776.0
g28135,2.8476277080293495,360.0
g28137,-1.3227831487608221,2257.0
g28139,-0.775540797858962,2002.0
g28141,0.851882996917537,1111.0
g28143,4.791340358332844,132.0
g28145,-1.0172070051460775,2105.0
g28147,-0.3932986739136375,1812.0
g28149,0.8016321720535842,1137.0
g28151,4.9105976246719445,127.0
g28153,-1.4498153100310929,2304.0
g28155,-0.3609681892589396,1795.0
g28157,1.7189034304076678,709.0
g28159,1.9893983246835847,592.0
g28161,1.4026687442691292,847.0
g28163,0.9071045612910129,1073.0
g29001,0.4603564238556297,1334.0
g29003,-1.437223359332457,2301.0
g29005,0.29952851515333345,1421.0
g29007,2.1766392997361557,529.0
g29009,0.09772189589863078,1523.0
g29011,-0.06116563362959679,1613.0
g29013,0.2008180624439569,1465.0
g29015,2.867799813019488,354.0
g29017,-1.1663314507969764,2181.0
g29019,-2.913243360070847,2736.0
g29021,0.6827272980277621,1201.0
g29023,2.797774702534765,372.0
g29025,-0.4226810791361726,1827.0
g29027,-2.808669450550556,2709.0
g29029,2.3585394597339153,471.0
g29031,-0.10336168811571067,1636.0
g29033,0.08013689895645884,1535.0
g29035,3.6628019527669053,231.0
g29037,-2.6528239567396645,2673.0
g29039,2.260756746154623,505.0
g29041,2.625642630075367,410.0
g29043,-2.7467393804352542,2695.0
g29045,-0.5692390575558833,1901.0
g29047,-2.8419673829830256,2718.0
g29049,-0.6800978373503099,1954.0
g29051,-1.90124706586007,2458.0
g29053,-0.7337935637504625,1984.0
g29055,0.9021234672558324,1075.0
g29057,1.120955488438158,975.0
g29059,-0.947640105356708,2079.0
g29061,0.064374215992965,1548.0
g29063,-4.686501616680499,2998.0
g29065,1.308895689378779,893.0
g29067,0.48810492153596496,1314.0
g29069,4.385595035047761,153.0
g29071,-2.0048774568835634,2491.0
g29073,1.2027483527227882,930.0
g29075,2.9641281260124925,333.0
g29077,0.02158470944823021,1569.0
g29079,2.895593522050774,349.0
g29081,1.5079895456734702,809.0
g29083,1.8937242461905062,632.0
g29085,4.686606455820288,137.0
g29087,2.274584063650469,496.0
g29089,0.5182070777305233,1293.0
g29091,1.0966641788878975,989.0
g29093,3.4908166692548193,260.0
g29095,0.40200053343770237,1364.0
g29097,0.7724559697976922,1152.0
g29099,-3.1847953243352563,2796.0
g29101,-1.9838433216532558,2482.0
g29103,1.5857506938494343,770.0
g29105,-0.4905024467442529,1862.0
g29107,-0.9464529535880436,2078.0
g29109,1.0040923812659306,1031.0
g29111,1.1984394277584696,934.0
g29113,-3.279410007158116,2814.0
g29115,2.026834475615446,583.0
g29117,3.3241526998127306,281.0
g29119,-0.24460392616718885,1721.0
g29121,2.9034030317132413,345.0
g29123,1.937160932968441,616.0
g29125,-0.17378134739263873,1683.0
g29127,2.1707910250945353,532.0
g29129,2.1716826201956887,531.0
g29131,0.9686245657971385,1047.0
g29133,1.9937893452941065,591.0
g29135,-1.5181355491088686,2331.0
g29137,1.2918958043483963,898.0
g29139,1.5976268833919063,763.0
g29141,2.712980434470261,393.0
g29143,3.8414527764858595,218.0
g29145,-0.8385640956652296,2031.0
g29147,-0.3419127062466547,1779.0
